release_id,input,output,meaning,num_cognates,cognate_set_id,source,pos,pokorny_ref
train-7bb67e5f93b27513-01,[bal] ǰāīt,*g̑i̯eu̯H-,nan,1,8407.0,iecor,nan,
train-a8c82878a3dcbedf-01,[grc] γενέτωρ [san] जनितृ [ave] 𐬰𐬄𐬚𐬀𐬭 [lat] genitor,*ǵénh₁tōr,"one who begets, produces, parent",4,,kaikki,noun,
train-ebe42687cc043d24-01,[lat] pīca [lat] Pīcumnus [lat] pīcus [prg] picle [san] पिक,*(s)peyk-,"name of a bird, woodpecker, name of a bird, magpie",5,,kaikki,root,
train-d2f1bb4453abd7f8-01,[ron] a arunca,*h₃reu̯k-,nan,1,6693.0,iecor,nan,
train-861558de56267d79-01,[cat] cendra [ita] cenere [lad] cender [por] cinza [spa] ceniza [wal] cinde [lat] cinis [fri] cinise [sqi] hi [aln] hĩ [ron] cenușă [nea] cennere [sar] cinisu [sar] chisgína [old] cendre [ang] cendre [old] ceniça [fra] findré [fra] cendre [old] cendres [meg] čănușă [sqi] hi [old] cendra [por] cinza [mil] scéndra,*(s)ken(H)-,nan,25,850.0,iecor,nan,
train-57bbe960b8045186-01,[hyw] hrel [hye] hrel,*per-,nan,2,628.0,iecor,nan,
train-adecb508751367b1-01,[pol] oczywisty [pol] rzeczywisty [grc] ἄ-ιστος [lat] vīsus,*widtós,"seen, known",4,,kaikki,adj,
train-04d251ef55e2bd40-01,[san] अवर्त् [san] वर्तते [lat] vertō [lit] versti [grc] ἔρρω [san] वर्तन [san] वर्त्मन् [san] वृत्त [lat] versus [sqi] rris [fas] گرد [san] वृत्,*wert-,"to turn, to rotate",12,,kaikki,root,
train-928d7ffa04db0ffe-01,[lav] skriet [lat] skrīt,*?*(s)k⁽ʷ⁾rei̯-,nan,2,6359.0,iecor,nan,
train-0e92de6dbaad0f76-01,[oss] bærzæj [oss] bærzæj,*bʰerg̑ʰ-,nan,2,3280.0,iecor,nan,
train-78737ee3e0f6a146-01,[grc] τέρμα [grc] τέρμων [san] तर्मन् [san] सुतर्मन् [lat] termen [lat] terminus [lat] termō,*térmn̥,"boundary, end",15,,kaikki,noun,
train-751f8d429a6766f7-01,"[bel] tojsty [sor] tłusty [sor] tołsty [rus] tolstyj [ukr] tovstij [ces] tlustý [pol] tåustĕ, tustĕ [old] tlustý [rus] tọwstώj",*teu̯(h₂)k-,nan,9,1247.0,iecor,nan,
train-489eec9308c45f65-01,[cat] caçar [fra] chasser [ita] cacciare [lad] ciacé [por] caçar [sar] cazzare [sar] cassare [spa] cazar [wal] tchèssî [fri] cjaçâ [old] caçar [nea] ì a caccia [old] chacier [ang] chacer [fra] shafi [old] cassar [old] caçar [meg] căţári [por] caçar [mil] casàa,*keh₂p-,nan,20,894.0,iecor,nan,
train-3967d217562dd861-01,[lit] gérti [lav] dzert [lat] dzert,*gʷerh₃-,nan,3,1851.0,iecor,nan,
train-b9ca3801ba74fc3e-01,[xcl] ծնաւ [grc] ἐγένετο [san] अजनि [txb] kantär [san] जनति [pus] زوول [san] जायते [ave] 𐬰𐬀𐬌𐬌𐬈𐬌𐬙𐬌 [lat] nāscor [grc] γέγονα [san] जजान [txb] kānare [grc] γονή [grc] γενεᾱ́ [lat] genius [lat] naevus [lat] Gnaeus [xcl] ծնաւղ [grc] γένεθλον [grc] γενέθλη [grc] γενέθλιος [ave] 𐬟𐬭𐬀𐬰𐬀𐬥𐬙𐬌 [pus] فرزند [grc] γνωτός [grc] γενητός [grc] γέννα [grc] γεννητός [san] ज [san] जा [san] जान [san] जना [san] जनी [san] जननी [san] जन्तु [san] ज्ञाति [san] जन्यु [san] जन्य [san] जनुषा [san] जनु [san] जेन्य [san] जातु [san] जात्य [san] जनता [san] जनन [san] जज्ञि [san] जन्मिन् [san] जानुका [san] जाया [san] जावन् [ave] 𐬰𐬀𐬥𐬙𐬎 [san] जन्,*ǵenh₁-,to produce; to beget; to give birth,51,,kaikki,root,
train-3dbf4f4a6ee5452a-01,[sga] damnaid [grc] δάμνημι [san] दमयति [san] दाम्यति [grc] δμῆσις [grc] δάμαρ [grc] δμητός [san] दमित [sqi] dem [hit] 𒋫𒈠𒀸 [grc] δαμάζω [grc] δάμαλις [grc] δαμάλης [grc] δάμαλος [grc] δμώς [grc] δμῳή [san] दमायति [fas] دام,*demh₂-,"to tame, domesticate",18,,kaikki,root,
train-bc931691246febf8-01,[lat] maceō [bre] maezhur [bre] magañ [mid] magu [sga] doformaig [hit] 𒈠𒀝𒆷𒀭𒋫𒀭 [ave] 𐬨𐬀𐬯𐬌𐬱𐬙𐬀 [old] maθišta- [cym] maeth [lat] mactus [lat] mactō,*meh₂ḱ-,"to raise, increase, long",11,,kaikki,root,
train-05ed8fda5ec12471-01,[hit] 𒁉𒂊𒊒𒈾𒀭𒍝,*pérwr̥,"rock, mountain",2,,kaikki,noun,
train-4ba5a32845488b9f-01,[lit] stebėti [san] स्तम्भ [san] स्तभ्नाति [lav] stabs [lit] stãbas [fas] ستبر [grc] σταφυλή,*stebʰ-,"to stand still, to harden",7,,kaikki,root,
train-0f9f8ec968a7cb8c-01,[sqi] e enjte [sqi] En,*h₁n̥gʷnís,fire,2,,kaikki,noun,
train-81ca9b0aa275bbed-01,[dan] dø [far] doyggja [isl] deyja [nob] dø [swe] dö [elf] däa [old] döia [nld] doodgaan [old] deyja [nor] døy,*dʰeu̯-,nan,10,201.0,iecor,nan,
train-d480e807179cd0bb-01,[lat] fuga,*bʰugéh₂,"flight, escape",1,,kaikki,noun,
train-1962b35ca4663798-01,[pal] ghoóṣṭ,*steh₂-,nan,1,7136.0,iecor,nan,
train-764ca9210b15c303-01,[hit] 𒁉𒂊𒊏𒀭 [hit] 𒁉𒊏𒀭 [grc] περάω [san] पर॑ [ave] 𐬞𐬀𐬭𐬀 [fas] فرفر [grc] πέρπερος [grc] πόρσω [grc] πόρρω [lat] porrō [lat] por- [grc] πρέσβυς [lat] prīvus [cel] ris [gle] roimh [gla] ro [lat] prīscus [lat] prīmus [lat] prīstinus [sga] ri [grc] πρίν [grc] πρείν [lat] prior [sqi] para [xcl] առ [ang] fyrst [deu] First [lat] postis [grc] πρυμνός [xcl] հեռ- [xcl] հեռի,*per-,"before, in front, first",34,,kaikki,root,
train-3bb418b50baad80b-01,[lat] moenia [lat] mūniō,*mey-,to strengthen,2,,kaikki,root,
train-a88c8c199607c97d-01,[lat] vorrō [lat] verrō [sqi] zvarrë [sqi] varrë [sqi] xvarrë [sqi] carrë [lav] vârsms [non] vǫrr [grc] ἐρύω [grc] ἔρρω,*wers-,"to wipe, to drag (on the ground), sweep ~ thresh",10,,kaikki,root,
train-0d4ba9d435410ac4-01,[pal] utráapa [gaw] ɬapik,*dreh₂-,nan,2,6658.0,iecor,nan,
train-af8bef7a3c58c875-01,[txb] ysape,*supo,nan,1,7119.0,iecor,nan,
train-7cb9ba6b24d37b31-01,[ell] κλέβω [eng] kleptomania [fra] cleptomanie [grc] κλώψ [grc] Κύκλωψ [grc] κλοπή [sqi] qep [sqi] qafë,*klep-,to steal,8,,kaikki,root,
train-b14ef07dea7fa2c5-01,[san] बोधयति [ave] 𐬠𐬀𐬊𐬛𐬀𐬌𐬌𐬈𐬌𐬙𐬌,*bʰowdʰéyeti,"to make aware, to awaken, arouse",2,,kaikki,verb,
train-79cb65574cf3f85b-01,[lat] trītus [lat] trīcae [lat] trībulum [lat] trībulō [lat] septentriō [lat] tergō [lat] tergeō [grc] τρῑ́βω [grc] τρίβος [grc] τριβή [grc] τρώγω [grc] τράγω [grc] τράγος [lit] trūnė́ti [grc] τέρυ [grc] τρύω [grc] ἄτρυτος [grc] τρῦμα [grc] τρύ̄μη [grc] τρῡτάνη [grc] τιτρώσκω [grc] τρώω [grc] τρῶσις [grc] τρῶμα [grc] τραῦμα [grc] τρύχω [grc] τρῡπάω [grc] τρύ̄πανον [grc] τρύ̄πη [grc] τρῦπα [lat] terō [grc] τείρω [lat] terebrum [lat] terebra [grc] τέρετρον [grc] τόρμος [grc] τόρνος [grc] τορός [grc] τόρος [grc] τορεύς [lat] teres [grc] τρῆμα [grc] τρῆσις [grc] τρητός [xcl] արածեմ [xcl] արաւտ [xcl] թուր [xcl] թրթուր [grc] τετραίνω [lat] trūcta,*terh₁-,"to rub, turn, to drill, pierce",50,,kaikki,root,
train-086c605691173f15-01,[grc] -μί [lat] -ō,*-ti,Forms regular imperfective verbs,2,,kaikki,suffix,
train-36f08542244888eb-01,[san] जार [grc] γνωρίζω [grc] γνώριμος,*ǵn̥h₃rós,knowing,3,,kaikki,adj,
train-6f03cf2fbc7fb43c-01,[fas] ǰigar [prg] lagno [san] yákr̥t [grc] hē̃par [lav] aknas [lat] iecur [hyw] leard [hye] lyard [oss] igær [oss] igær [ave] yākar [xcl] leard [pal] yakana [kho] gyagarrä [mid] ǰagar [ell] ī́parī [lat] oknys [kum] jōġur [bak] jiyar [sog] yakari [lar] jegar [maz] jiger [kur] jıgar [tat] jigare [haw] jigar [kur] jıgır [raj] jegar [pas] aeena [gaw] yän [kho] ṣeɣun [del] d͡ʒigær [kam] iâň′i [kât] iâň′âi [?] [kât] iâ·′i [kal] iok [san] i′on [kur] jɨwɨr,*(H)i̯ekʷ-r/n-,nan,37,718.0,iecor,nan,
train-695bd5188ec1c23f-01,[ell] dérma [grc] dérma [ell] de-ma-si [ell] dérma [ell] dérma [ell] dérma,*der-,nan,6,1537.0,iecor,nan,
train-302bf96a0348152f-01,[sor] wogon [pol] ogon [kas] ògón [old] ogon,*gʷʰen-,nan,4,1935.0,iecor,nan,
train-bac4b1fecc022151-01,[nld] blad [far] blað [fle] blad [fri] blêd [deu] Blatt [ell] fýllo [isl] blað [nob] blad [lux] Blat [swe] blad [grc] phýllon [xto] pält [txb] pilta [dan] blad [elf] blað [ell] phýllon [ell] fýllon [ell] fýllo(n) [ell] fýḍḍo [ell] fýllo [deu] Blatt [old] blad [mid] blat [old] blað [nor] blad,*bʰleh₃-,nan,25,252.0,iecor,nan,
train-bdd74377540f86b7-01,[hit] 𒂊𒃷 [lit] yžià,*h₁eyg-,"ice, frost",2,,kaikki,root,
train-a5e27f8ebed24b55-01,[sqi] ndjek [hit] 𒉿𒀜𒆪𒍖𒍣 [lav] tecêt [lit] tekė́ti [san] तक्ति [ave] 𐬙𐬀𐬑𐬱𐬈 [ave] 𐬟𐬭𐬀𐬙𐬀𐬗𐬀𐬌𐬙𐬌 [ave] 𐬟𐬭𐬀𐬙𐬀𐬗𐬌𐬧𐬙𐬌 [fas] تاختن [ave] 𐬙𐬁𐬗𐬀𐬌𐬌𐬈𐬌𐬧𐬙𐬌 [mid] tʾcynd [ave] 𐬙𐬀𐬗𐬌𐬧𐬙 [mid] 𐫎𐫉𐫀𐫗 [txb] cake [lav] tęks [sga] intech [san] तकु [san] तक्त [ave] 𐬙𐬁𐬗𐬀𐬌𐬝𐬐𐬎𐬱 [mid] tcyt [lav] taka [lit] tãkas [ave] 𐬙𐬀𐬐𐬀,*tekʷ-,"to run, to flow",58,,kaikki,root,
train-c42b483426927efb-01,[grc] ἕβδομος [san] सप्तम [lat] septimus,*septm̥mós,seventh,3,,kaikki,det,
train-10427968c9b5868f-01,[khw] ϑaγd [lar] saxt,*k̑ek⁽ʷ⁾-,nan,2,6629.0,iecor,nan,
train-ce4ae2fae59661de-01,[ell] ššiátzomai,*s⁽k̑⁾eH-,nan,1,6211.0,iecor,nan,
train-d08025cf463ee891-01,[lit] vaĩsiai [prg] wēisin,*u̯ei̯s-,nan,2,1900.0,iecor,nan,
train-3172692fd5478b1d-01,[sqi] thatë [aln] thatë [sqi] i thatë,*k̑eh₂u̯-,nan,3,8281.0,iecor,nan,
train-b9057af4b1f6e3cd-01,[xcl] գիտեմ [grc] οἶδα [san] वेत्ति [lat] vīdī,*wóyde,"to have seen, to know",4,,kaikki,verb,
train-ff7677f5b77bff0e-01,[nea] chianta,*pleh₂-,nan,1,8103.0,iecor,nan,
train-70529f41ea0e3f8d-01,[bul] broâ [mkd] broi [hbs] brojati [mkd] brujìm [mkd] bròja,*bʰrei̯H-,nan,5,1120.0,iecor,nan,
train-f36688e89b03c292-01,[hye] աղբյուր [grc] φρεῖᾰρ [san] भुर्वन्,*bʰréh₁wr̥,"well, spring, source",5,,kaikki,noun,
train-072e8382f14fb0f0-01,[cym] dweud [mid] dywedut [old] guetid,*u̯eth₂-,nan,3,2416.0,iecor,nan,
train-d4755c9161cd8202-01,[lit] gebė́ti [lit] at-gė́bau [san] गभस्ति [lav] gãbtiês [lit] góbti,*gʰebʰ-,"to give, to take",5,,kaikki,root,
train-df3e64e57de37248-01,[sqi] -të [grc] -τός [lat] -tus [lat] -sus,*-tós,Creates verbal adjectives from verb roots.,6,,kaikki,suffix,
train-7bb9fdd9e165cfdd-01,[xcl] դէզ [gmy] 𐀵𐀒𐀈𐀗 [ell] τοίχος,*dʰóyǵʰos,"something that is kneaded, formed",3,,kaikki,noun,
train-61e37ac87554772d-01,[fra] jouer [ita] giocare [por] jogar [sar] jocare [sar] jocare [spa] jugar [wal] djouwer [fri] zuiâ [cat] jugar [old] joër [ang] juer [old] jogar [ron] a juca [nea] jucà [fra] zhoyi [old] jugar [old] jugar [meg] jucári [por] jogar [mil] giügàa,*i̯ek-,nan,20,916.0,iecor,nan,
train-1351fb9eb68b29fe-01,[grc] γέμω [lat] gemō [grc] γέντο [xto] kāmat [txb] kamāte [grc] γόμος,*gem-,"to press (together), to grasp",6,,kaikki,root,
train-15d91bd176033157-01,[bre] kouezhañ [cym] digwydd [lit] šeirỹs [lav] siẽva [san] शेव [san] शिव [lat] cīvis [lat] cūnae [grc] κοίτη [sqi] cys [sqi] ndërsej [xcl] սէր [chu] посивьнъ [rus] посив [san] शी,*ḱey-,"to be lying down, to settle",15,,kaikki,root,
train-46d22599a606c03b-01,[lav] darīt [lat] dareit [lit] darýti,*dʰer-,nan,3,6329.0,iecor,nan,
train-509b323ded011fde-01,"[ben] bhaẏ [bel] bajcca [ces] bát se [lit] bijóti [sor] bójaś se [sor] bojeć so [mar] bhītī [pol] bać się [rus] boât'sâ [hbs] bojati se [sin] bhayin siṭinavā [slk] báť sa [slk] bati se [chu] bojati sę [san] bhī- [prg] biātwei [ukr] boâtisâ [lav] baidīties [pol] bet [kas] bòjec sã [lat] beitīs [pal] bhíia [old] bać się, bojeć się [old] báti sě [old] bojatisę [rus] bojátɪ s′a [slk] bati se [slk] ſe bati [gaw] biūg [ass] bhôy [gaw] bangarik [pas] ǰaangə butu [kho] buhtiik",*bʰei̯h₂-,nan,33,699.0,iecor,nan,
train-1df7ea32c3c9af9f-01,[san] शर्मन् [lat] cella [lat] color [ell] κολεός [lat] cōleus [lat] cilium [lat] clam [prg] kelmis [lit] šálmas [ell] καλύπτω [ell] καλύβι [ell] καλύβα [ell] κέλυφος [ell] κάλπη [san] शरण [fas] سرمه [lat] cālīgō [lat] cēlō,*ḱel-,to cover,46,,kaikki,root,
train-92aae817379d5f87-01,[isl] fara [far] fara [old] fara,*per-,nan,3,6903.0,iecor,nan,
train-93e594f72c14b347-01,[san] शोषयति,*h₂sowséyeti,"to be drying, be making dry",1,,kaikki,verb,
train-fc72802fa6f82b78-01,[lat] baculum [sar] bácculu,*?*bak-,nan,2,2983.0,iecor,nan,
train-57d82f6bb2ac2683-01,[sqi] qos [lit] kliudýti [lav] kļūdīt [lav] kļūdīties [lat] claudō [lat] clūdō [lat] claustrum [lav] kļũt [lit] kliū́ti [lit] kliáuti [grc] κληΐω [grc] κληΐς [grc] κλήϊθρον [gmy] 𐀏𐀨𐀹𐀡𐀫 [lat] clāvis [lat] clāvus [grc] κλῳός,*kleh₂w-,"a hook, crook, peg, to close something",17,,kaikki,root,
train-9353664805009aa2-01,[ave] 𐬬𐬀𐬟- [fas] بافتن [san] उम्भति [san] उनब्द्धि [san] उभ्नाति [ave] 𐬎𐬟𐬌𐬌𐬀- [xto] wäp- [txb] wāp- [sqi] vej [ell] υφαίνω [grc] ὑφή [ave] 𐬎𐬠𐬛𐬀𐬉𐬥𐬀 [grc] ὕφος [eng] wave [mid] waben [non] váfa [ave] 𐬬𐬀𐬟𐬏𐬱,*webʰ-,"to weave, braid",20,,kaikki,root,
train-f9d42e4aa467fb34-01,"[ben] ek [bul] edin [bel] adzìn [cat] un [ces] jeden [dan] en [nld] een [eng] one [far] ein [fle] een [fra] un [deu] ein [hin] eka [isl] einn [gae] aon [ita] uno [kas] akh [lad] un [lit] víenas [sor] jaden [sor] jedyn [mkd] eden [mar] eka [nep] eka [fas] yek [pol] jeden [por] um [nob] en [rus] odin [sar] unu [sar] unu [hbs] jedan [sin] eka [slk] jeden [slk] en [spa] uno [swe] en [ukr] odin [wak] yiw [wal] on [kur] ēk [mai] ek [urd] ek [san] éka- [chu] jedinŭ [prg] ains [lav] viens [lux] een [lat] ūnus [fri] un [sga] óen [oss] iw [oss] ew [ave] aēuua [old] aiva [gae] un [old] unan, un [fri] ien [old] un [bho] ego [gau] oino- [elf] ien [old] en [pal] eka [mid] un, vn, unan, vnan [pol] jadån [kas] jeden [mid] ēw [par] ēw [yag] ī [lat] vīns [ron] unu [nea] uno [old] un [ang] un [fra] on [old] uno [mag] ek [pal] áak [gae] aon [bre] ûn, unan [bre] inon [cym] un [old] jeden, jaden [mid] un [old] jeden [old] odinŭ [rus] odɪ́n [mkd] idìn [mkd] idìn [slk] en [slk] eden, en [bac] iōgo [deu] eis [ass] ek [pun] ikk [tat] i [sog] ēw [maz] yek [bak] yek [del] jek [lar] yak [bal] yak [kur] yak [old] un [meg] un [khw] ēw [old] un [gaw] yak [pas] yao [haw] yak [kur] yak [raj] i [gaw] äk [kho] i [dal] joi̯n [goh] ein [sar] iw [old] ēn [mid] ein [ang] ān [old] ên [mid] een [old] einn [got] ains [mid] onen [lat] idn [nor] ein [por] um [pas] ii [kam] ′ev [kât] ′ev [kât] ′ev [kal] ev [san] ′âc̣ [kur] yak [mil] vün",*Hoi̯-,nan,137,91.0,iecor,nan,
train-eacef87215e99aa8-01,[lat] micō [bre] dismeg [cym] dirmygu [cym] edmygu [cym] myged [sga] do·meiccethar,*meyk-,"to twinkle, blink",7,,kaikki,root,
train-785406bd7636ff06-01,"[ita] uccidere [sar] occíere [ron] a ucide [old] ocire [ang] ocire [nea] accirere [old] ociure, auciure",*?*kh₂ei̯d-,nan,7,2300.0,iecor,nan,
train-0f743c7ad3f95851-01,[nld] naaien [fle] naijen [deu] nähen [deu] näie [goh] nāen [mid] næhen [mid] naeyen,*(s)neh₁-,nan,7,290.0,iecor,nan,
train-f3124dda972aa8f3-01,"[mid] loar, loàr, loer [old] loyr [bre] loar [bre] luer [cym] lleuad [old] loir, loer [mid] lor [lat] lûr [mid] lloer",*leu̯⁽g̑⁾-,nan,9,4969.0,iecor,nan,
train-46eb267c40f4794c-01,[ben] pacā [pal] pac̣hélu [ass] pôsā,*pekʷ-,nan,3,2878.0,iecor,nan,
train-fe8ad960d306f245-01,[hit] 𒆠𒄿 [lit] šè [chu] се,*ḱe,"Deictic particle, here, Post-positional demonstrative particle, this",3,,kaikki,particle,
train-ce7f38e2e9536155-01,[lit] tem̃pti [xto] cämp- [txb] cämp- [xto] campär [xcl] թամբ [lat] temptō [non] þǫmb [lav] tìept [prg] tēmpran [fas] تاب [fas] تافتن [xto] tampe,*temp-,"to stretch, exert an effort on",13,,kaikki,root,
train-e6fbecca7e31eeb5-01,[ell] ápsimo(n),*h₂ep-,nan,1,6159.0,iecor,nan,
train-8ce2c7353debc0a7-01,[pol] stegnü [chu] stegno [sor] sćogno [slk] stegno [ces] stehno [slk] stehno [ukr] stegno [bel] scâgno [old] stehno [rus] steɣnó [slk] stegno [slk] ſtegnu,*stei̯gʰ-,nan,12,5160.0,iecor,nan,
train-f576c61c9a22a917-01,[fle] sterven [deu] sterben [nld] sterven [lux] stierwen [fri] stjerre [deu] stärbe [goh] sterban [old] sterva [mid] sterben [mid] sterven [old] sterƀan,*(s)dʰerbʰ-,nan,11,2250.0,iecor,nan,
train-687f44c10e1691f2-01,[raj] kamar,*kh₂em-,nan,1,9229.0,iecor,nan,
train-b64f9133e07de264-01,[sor] groniś,*gʷerH-,nan,1,4843.0,iecor,nan,
train-309e1aabe472598b-01,[fra] savoir [ita] sapere [lad] savei [por] saber [spa] saber [wal] saveûr [fri] savê [cat] saber [nea] sapé [old] savoir [ang] saver [fra] savai [old] saber [dal] sapár [old] saber [old] saber [por] saber [mil] savè,*seh₁p-,nan,18,898.0,iecor,nan,
train-148ad7dcb3ac611b-01,[grc] εἷσα [san] असदत्,*sédt,to sit down,2,,kaikki,verb,
train-fd5302672d109755-01,"[fra] chanter [gae] can [ita] cantare [lad] cianté [por] cantar [sar] cantare [sar] kantare [spa] cantar [wal] tchanter [lat] canere [fri] cjantâ [sga] canaid [umb] kanetu [mid] canaff [ron] a cânta [nea] cantà [old] chanter [ang] chanter [fra] shantâ [cat] cantar [old] cantar [bre] kanã, kan- [cym] canu [mid] canu [old] canam [old] cantar [old] cantar [meg] căntári [dal] kantúr [mid] cana [lat] kana [por] cantar [mil] cantàa",*⁽k̑⁾an-,nan,33,565.0,iecor,nan,
train-a2c71c573a2285dd-01,[eng] throw,*?*treh₁-,nan,1,3046.0,iecor,nan,
train-36976dbc3c54f87c-01,[lat] pressī [lat] prēlum [lat] premō,*pres-,to press,3,,kaikki,root,
train-9a3b4f3d1606206e-01,[xcl] գառն [xcl] առն [dan] orne [dan] urne [swe] orne [grc] ἀρνειός [lat] verrēs [lat] verris,*wérsēn,"virile man, male animal",11,,kaikki,noun,
train-881bbd61e871a86b-01,[grc] ἦρι,*h₂éyeri,"early, in the morning",1,,kaikki,adv,
train-a936d36ea7f58b1d-01,[bel] rot [rus] rot [ukr] rot [old] rotŭ [rus] rot,*reu̯H-,nan,5,1233.0,iecor,nan,
train-b43b8eb36135db7a-01,[xcl] ջեր [prg] goro [grc] θέρος,*gʷʰéros,"heat, warm weather",3,,kaikki,noun,
train-266a9188d435f5d1-01,[grc] -ός [san] -अ,*-ós,"Creates adjectives from verb stems; they may have agentive or patientive meaning., Creates agent nouns from verb stems, denoting someone or something that performs that verb's action., Creates adjectives from verb stems; they may have agentive or patientive meaning., Creates patient nouns from verb stems, denoting something affected by the verb's action.",2,,kaikki,suffix,
train-aa16556a05ec2d89-01,[grc] δαίς [grc] δαιτύς [grc] δαιτυμών [grc] δαιτρός [grc] δαιτρόν [grc] δαίμων [grc] δαΐζω [grc] δαίνῡμι [grc] δαίω [san] दय् [san] दया,*deh₂y-,"to share, divide",11,,kaikki,root,
train-98e68b4071463108-01,[xlu] wala/i-,*?*u̯elh₃-,nan,1,5257.0,iecor,nan,
train-d69788a6a2d45744-01,[san] शोष,*h₂sowsós,dry,1,,kaikki,adj,
train-c107383accb0f252-01,[ell] stáchtī [ell] stachtós [ell] stacht [ell] sachtári(n),*steh₂⁽g̑⁾-,nan,4,1448.0,iecor,nan,
train-fc8c5a91691ac904-01,[kur] sing [tat] sine [maz] sine [kur] seng [haw] sīna [kur] sīnıg [raj] sinạ,*k̑eh₃(i̯)-,nan,7,3740.0,iecor,nan,
train-6e331d4c6c0a37b8-01,[ben] jbālāno [hin] jalnā [mar] jalaṇe [nep] jalnu [urd] jalnā [mai] jaranā [bho] jarnā [pun] jalṇā,*g̑u̯elH-,nan,8,758.0,iecor,nan,
train-62e181ba900b2b62-01,[fas] bād kardan [bak] bād kerdak [raj] ʋạd ạkare [kur] bā akāt [bal] dārī gwāta kant,*h₂u̯eh₁-,nan,5,3436.0,iecor,nan,
train-39af95adf101381c-01,[lit] ti̇̀nti [sga] tamnaid [grc] τέμνω [lat] temnō [lat] templum [grc] τομός [grc] τόμος [grc] τομή [grc] τμῆσις [grc] ταμίᾱ [gmy] 𐀲𐀖𐀋𐀄,*temh₁-,to cut,11,,kaikki,root,
train-389e39eb7d374d5e-01,[san] तायते [san] तनिमन् [san] उत्तान [ave] 𐬎𐬯𐬙𐬁𐬥𐬀 [san] उत्तानहस्त [ave] 𐬎𐬯𐬙𐬁𐬥𐬀𐬰𐬀𐬯𐬙𐬀,*tenh₂-,"to stretch, extend",6,,kaikki,root,
train-9111a7958a325650-01,[san] त्यजते [san] त्यजति [san] तत्याज [grc] σοβέω [san] त्याजयति [grc] σέβας,*tyegʷ-,"to leave alone, give up, to retreat",6,,kaikki,root,
train-341a84c1c1fa3adb-01,[lav] dzīt [lav] dzīvot [lit] gyventi [prg] gi(j)wan [bre] beva [gla] bi [cym] byw [lat] vīvō [xto] śo- [txb] śai-,*gʷíh₃weti,"to live, to be alive",10,,kaikki,verb,
train-87c9ff7f327659af-01,[fas] siyāh [wak] ṣ̌ʉw [oss] saw [oss] saw [ave] sāma [mid] syāw [par] syāw [kum] sīya [bak] siyāh [tat] siyā [sog] šāw [maz] siya [del] sijɒ [lar] siyā [bal] syāh [khw] sāw [haw] sīāw [kur] sya [raj] siyạ [pas] šaamok,*k̑i̯eh₁-,nan,20,573.0,iecor,nan,
train-30d0777c534afa54-01,[hit] mīu- [gae] mìn [gae] mín [sga] mín [xlu] mīu-/mīi̯au̯-,*mei̯H-,nan,5,2930.0,iecor,nan,
train-aefde5ad76ff0150-01,[ben] dūre [hin] dūr [kas] duur [mar] dūra [fas] dūr [sin] dura [mai] dur [urd] dūr [san] dūrá- [hit] tuu̯ān [ave] dūire [old] dūrai [wak] ðir [mag] dūr [pal] dūra [kho] durä [kur] dir [bho] dūr [pal] dhúura [kum] dūr [yag] dʉ̄r [sog] δūr [maz] dir [bak] dir [del] dir [lar] dir [bal] dūr [kur] dūr [kho] dudeeri [gaw] duraae [tat] derv [haw] dūr [kur] dür [raj] dür [pas] lare [gaw] dūr [par] dūr [mid] dūr [sar] dhar [pun] dūr [ass] dūr [kam] bâd′üř [kât] badi′uř [kal] südi [san] sad′u [kur] dür [pas] sidiir,*du̯eh₂-,nan,47,771.0,iecor,nan,
